la	DET:ART	O	O
sécurité	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
navigation	NOM	O	O
dans	PRP	O	O
l'	DET:ART	O	O
Union	NOM	O	O
européenne	ADJ	O	O
.	SENT	O	O
	
Voilà	ADV	O	B-SENT
ce	PRO:DEM	O	O
que	PRO:REL	O	O
nous	PRO:PER	O	O
demandons	VER:pres	O	O
,	PUN	O	O
Madame	NAM	O	O
la	DET:ART	O	O
Présidente	NOM	O	O
.	SENT	O	O
	
Monsieur	NOM	O	B-SENT
Trakatellis	NAM	I-PER	O
,	PUN	O	O
notre	DET:POS	O	O
Assemblée	NOM	O	O
va	VER:pres	O	O
en	PRP	O	O
décider	VER:infi	O	O
dans	PRP	O	O
quelques	PRO:IND	O	O
instants	NOM	O	O
,	PUN	O	O
dans	PRP	O	O
le	DET:ART	O	O
cadre	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
fixation	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
ordre	NOM	O	O
du	PRP:det	O	O
jour	NOM	O	O
.	SENT	O	O
	
Madame	NOM	O	B-SENT
la	DET:ART	O	O
Présidente	NOM	O	O
,	PUN	O	O
je	PRO:PER	O	O
reviens	VER:pres	O	O
en	PRP	O	O
droite	ADJ	O	O
ligne	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
dernière	ADJ	O	O
réunion	NOM	O	O
sur	PRP	O	O
la	DET:ART	O	O
Charte	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
fondamentaux	ADJ	O	O
qui	PRO:REL	O	O
s'	PRO:PER	O	O
est	VER:pres	O	O
tenue	VER:pper	O	O
à	PRP	O	O
Bruxelles	NAM	I-LOC	O
.	SENT	O	O
	
Ces	PRO:DEM	O	B-SENT
droits	NOM	O	O
sont	VER:pres	O	O
certes	ADV	O	O
très	ADV	O	O
importants	ADJ	O	O
mais	KON	O	O
l'	DET:ART	O	O
un	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
les	DET:ART	O	O
plus	ADV	O	O
élémentaires	ADJ	O	O
des	PRP:det	O	O
citoyens	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
UE	ABR	O	O
est	VER:pres	O	O
le	DET:ART	O	O
droit	NOM	O	O
à	PRP	O	O
la	DET:ART	O	O
libre	ADJ	O	O
circulation	NOM	O	O
,	PUN	O	O
pour	PRP	O	O
eux	PRO:PER	O	O
-	PUN	O	O
mêmes	ADJ	O	O
comme	KON	O	O
pour	PRP	O	O
les	DET:ART	O	O
marchandises	NOM	O	O
qu'	PRO:REL	O	O
ils	PRO:PER	O	O
désireraient	VER:cond	O	O
transporter	VER:infi	O	O
.	SENT	O	O
	
Ces	PRO:DEM	O	B-SENT
dernières	ADJ	O	O
semaines	NOM	O	O
,	PUN	O	O
étant	VER:ppre	O	O
donné	VER:pper	O	O
les	DET:ART	O	O
perturbations	NOM	O	O
survenues	VER:pper	O	O
à	PRP	O	O
nombre	NOM	O	O
de	PRP	O	O
postes	NOM	O	O
frontières	ADJ	O	O
,	PUN	O	O
parmi	PRP	O	O
eux	PRO:PER	O	O
des	PRP:det	O	O
ports	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
Manche	NAM	I-LOC	O
,	PUN	O	O
mais	KON	O	O
aussi	ADV	O	O
des	PRP:det	O	O
postes	NOM	O	O
sur	PRP	O	O
le	DET:ART	O	O
continent	NOM	O	O
,	PUN	O	O
nos	DET:POS	O	O
concitoyens	NOM	O	O
ont	VER:pres	O	O
été	VER:pper	O	O
nombreux	ADJ	O	O
à	PRP	O	O
ne	ADV	O	O
pas	ADV	O	O
pouvoir	VER:infi	O	O
jouir	VER:infi	O	O
de	PRP	O	O
ces	PRO:DEM	O	O
droits	NOM	O	O
.	SENT	O	O
	
La	DET:ART	O	B-SENT
DG	NAM	O	O
II	NUM	O	O
nous	PRO:PER	O	O
a	VER:pres	O	O
en	PRP	O	O
outre	ADV	O	O
mis	VER:pper	O	O
en	PRP	O	O
garde	NOM	O	O
contre	PRP	O	O
d'	DET:ART	O	O
éventuels	NOM	O	O
embarras	VER:simp	O	O
aujourd'	ADJ	O	O
hui	NOM	O	O
également	ADV	O	O
.	SENT	O	O
	
Beaucoup	ADV	O	B-SENT
d'	PRP	O	O
entre	PRP	O	O
nous	PRO:PER	O	O
ont	VER:pres	O	O
donc	ADV	O	O
modifié	VER:pper	O	O
leurs	DET:POS	O	O
dispositions	NOM	O	O
de	PRP	O	O
voyage	NOM	O	O
.	SENT	O	O
	
J'	PRO:PER	O	B-SENT
ai	VER:pres	O	O
rencontré	VER:pper	O	O
cet	PRO:DEM	O	O
été	VER:pper	O	O
des	PRP:det	O	O
membres	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
Commission	NOM	O	O
pour	PRP	O	O
leur	PRO:PER	O	O
demander	VER:infi	O	O
ce	PRO:DEM	O	O
qu'	PRO:REL	O	O
il	PRO:PER	O	O
en	PRO:PER	O	O
était	VER:impf	O	O
des	PRP:det	O	O
indemnités	NOM	O	O
versées	ADJ	O	O
,	PUN	O	O
lorsqu'	KON	O	O
elles	PRO:PER	O	O
sont	VER:pres	O	O
réclamées	VER:pper	O	O
et	KON	O	O
justifiées	VER:pper	O	O
,	PUN	O	O
aux	PRP:det	O	O
transporteurs	NOM	O	O
professionnels	ADJ	O	O
dont	PRO:REL	O	O
l'	DET:ART	O	O
activité	NOM	O	O
est	VER:pres	O	O
paralysée	VER:pper	O	O
.	SENT	O	O
	
Mais	KON	O	B-SENT
en	PRP	O	O
ce	PRO:DEM	O	O
qui	PRO:REL	O	O
concerne	VER:pres	O	O
les	DET:ART	O	O
simples	ADJ	O	O
citoyens	NOM	O	O
-	PUN	O	O
en	PRP	O	O
voyage	NOM	O	O
touristique	ADJ	O	O
ou	KON	O	O
en	PRP	O	O
voyage	NOM	O	O
d'	PRP	O	O
affaire	NOM	O	O
-	PUN	O	O
aucune	PRO:IND	O	O
disposition	NOM	O	O
ne	ADV	O	O
leur	PRO:PER	O	O
permet	VER:pres	O	O
,	PUN	O	O
aux	PRP:det	O	O
termes	NOM	O	O
de	PRP	O	O
nos	DET:POS	O	O
réglementations	NOM	O	O
,	PUN	O	O
de	PRP	O	O
prétendre	VER:infi	O	O
à	PRP	O	O
de	PRP	O	O
telles	PRO:DEM	O	O
indemnités	NOM	O	O
.	SENT	O	O
	
J'	PRO:PER	O	B-SENT
avais	VER:impf	O	O
demandé	VER:pper	O	O
l'	DET:ART	O	O
urgence	NOM	O	O
cette	PRO:DEM	O	O
semaine	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
comprends	VER:pres	O	O
fort	ADV	O	O
bien	ADV	O	O
qu'	KON	O	O
il	PRO:PER	O	O
y	PRO:PER	O	O
ait	VER:subp	O	O
beaucoup	ADV	O	O
d'	PRP	O	O
autres	ADJ	O	O
questions	NOM	O	O
urgentes	ADJ	O	O
à	PRP	O	O
examiner	VER:infi	O	O
.	SENT	O	O
	
La	DET:ART	O	B-SENT
Conférence	NAM	O	O
des	PRP:det	O	O
présidents	NOM	O	O
a	VER:pres	O	O
rejeté	VER:pper	O	O
ma	DET:POS	O	O
demande	NOM	O	O
d'	PRP	O	O
urgence	NOM	O	O
,	PUN	O	O
mais	KON	O	O
cette	PRO:DEM	O	O
situation	NOM	O	O
perdure	VER:pres	O	O
,	PUN	O	O
jour	NOM	O	O
après	PRP	O	O
jour	NOM	O	O
,	PUN	O	O
semaine	NOM	O	O
après	PRP	O	O
semaine	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
vous	PRO:PER	O	O
engage	VER:pres	O	O
donc	ADV	O	O
à	PRP	O	O
insister	VER:infi	O	O
auprès	ADV	O	O
de	PRP	O	O
la	DET:ART	O	O
Commission	NOM	O	O
pour	KON	O	O
que	KON	O	O
celle	PRO:DEM	O	O
-	PUN	O	O
ci	ADV	O	O
propose	VER:pres	O	O
le	DET:ART	O	O
plus	ADV	O	O
rapidement	ADV	O	O
possible	ADJ	O	O
des	PRP:det	O	O
réglementations	NOM	O	O
donnant	VER:ppre	O	O
aux	PRP:det	O	O
citoyens	NOM	O	O
les	DET:ART	O	O
mêmes	ADJ	O	O
droits	NOM	O	O
qu'	KON	O	O
aux	PRP:det	O	O
transporteurs	NOM	O	O
lorsque	KON	O	O
la	DET:ART	O	O
liberté	NOM	O	O
de	PRP	O	O
mouvement	NOM	O	O
à	PRP	O	O
laquelle	PRO:REL	O	O
ils	PRO:PER	O	O
ont	VER:pres	O	O
droit	ADV	O	O
se	PRO:PER	O	O
trouve	VER:pres	O	O
entravée	VER:pper	O	O
.	SENT	O	O
	
Merci	NOM	O	B-SENT
,	PUN	O	O
Monsieur	NOM	O	O
Kirkhope	NAM	I-PER	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
prends	VER:pres	O	O
volontiers	ADV	O	O
note	VER:pres	O	O
de	PRP	O	O
votre	DET:POS	O	O
souhait	NOM	O	O
.	SENT	O	O
	
Madame	NOM	O	B-SENT
la	DET:ART	O	O
Présidente	NOM	O	O
,	PUN	O	O
l'	DET:ART	O	O
intervention	NOM	O	O
de	PRP	O	O
ma	DET:POS	O	O
collègue	NOM	O	O
danoise	ADJ	O	O
vous	PRO:PER	O	O
a	VER:pres	O	O
permis	VER:pper	O	O
de	PRP	O	O
vous	PRO:PER	O	O
rendre	VER:infi	O	O
compte	NOM	O	O
du	PRP:det	O	O
niveau	NOM	O	O
auquel	PRO:REL	O	O
s'	PRO:PER	O	O
est	VER:pres	O	O
situé	VER:pper	O	O
le	DET:ART	O	O
débat	NOM	O	O
au	PRP:det	O	O
Danemark	NAM	O	O
-	PUN	O	O
un	DET:ART	O	O
débat	NOM	O	O
qui	PRO:REL	O	O
a	VER:pres	O	O
abouti	VER:pper	O	O
à	PRP	O	O
un	DET:ART	O	O
"	PUN:cit	O	O
non	ADV	O	O
"	PUN:cit	O	O
.	SENT	O	O
	
Il	PRO:PER	O	B-SENT
nous	PRO:PER	O	O
faut	VER:pres	O	O
cependant	ADV	O	O
accepter	VER:infi	O	O
la	DET:ART	O	O
décision	NOM	O	O
des	PRP:det	O	O
électeurs	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
profite	VER:pres	O	O
donc	ADV	O	O
de	PRP	O	O
l'	DET:ART	O	O
occasion	NOM	O	O
pour	PRP	O	O
féliciter	VER:infi	O	O
Mme	NOM	O	O
Ulla	NAM	I-PER	O
Sandbæk	NAM	I-PER	O
pour	PRP	O	O
la	DET:ART	O	O
victoire	NOM	O	O
obtenue	VER:pper	O	O
,	PUN	O	O
car	KON	O	O
il	PRO:PER	O	O
n'	ADV	O	O
y	PRO:PER	O	O
a	VER:pres	O	O
que	KON	O	O
de	PRP	O	O
naïfs	ADJ	O	O
conservateurs	NOM	O	O
britanniques	ADJ	O	O
et	KON	O	O
Jürgen	NAM	I-PER	O
Haider	NAM	I-PER	O
à	PRP	O	O
se	PRO:PER	O	O
réjouir	VER:infi	O	O
de	PRP	O	O
ce	PRO:DEM	O	O
résultat	NOM	O	O
.	SENT	O	O
	
Aujour	NOM	O	B-SENT
d'	PRP	O	O
hui	NOM	O	O
,	PUN	O	O
un	DET:ART	O	O
groupe	NOM	O	O
de	PRP	O	O
travail	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
commission	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
homme	NOM	O	O
des	PRP:det	O	O
Nations	NOM	O	O
unies	ADJ	O	O
présente	VER:pres	O	O
un	DET:ART	O	O
rapport	NOM	O	O
sur	PRP	O	O
le	DET:ART	O	O
cas	NOM	O	O
de	PRP	O	O
M.	NOM	O	O
James	NAM	I-PER	O
Mawdsley	NAM	I-PER	O
,	PUN	O	O
un	DET:ART	O	O
habitant	NOM	O	O
de	PRP	O	O
ma	DET:POS	O	O
circonscription	NOM	O	O
,	PUN	O	O
dans	PRP	O	O
le	DET:ART	O	O
Nord	NOM	I-LOC	O
-	PUN	O	O
Ouest	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
Angleterre	NAM	I-LOC	O
.	SENT	O	O
	
Il	PRO:PER	O	B-SENT
s'	PRO:PER	O	O
agit	VER:pres	O	O
d'	PRP	O	O
un	DET:ART	O	O
militant	VER:ppre	O	O
pour	PRP	O	O
les	DET:ART	O	O
droits	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
homme	NOM	O	O
,	PUN	O	O
emprisonné	VER:pper	O	O
en	PRP	O	O
Birmanie	NAM	I-LOC	O
.	SENT	O	O
	
On	PRO:PER	O	B-SENT
s'	PRO:PER	O	O
accorde	VER:pres	O	O
à	PRP	O	O
penser	VER:infi	O	O
que	KON	O	O
ce	PRO:DEM	O	O
groupe	NOM	O	O
des	PRP:det	O	O
Nations	NOM	O	O
unies	ADJ	O	O
conclura	VER:futu	O	O
que	KON	O	O
les	DET:ART	O	O
autorités	NOM	O	O
birmanes	ADJ	O	O
ont	VER:pres	O	O
contrevenu	VER:pper	O	O
aux	PRP:det	O	O
règles	NOM	O	O
du	PRP:det	O	O
droit	NOM	O	O
international	ADJ	O	O
en	PRP	O	O
le	DET:ART	O	O
privant	VER:ppre	O	O
de	PRP	O	O
sa	DET:POS	O	O
liberté	NOM	O	O
.	SENT	O	O
	
Ces	PRO:DEM	O	B-SENT
derniers	ADJ	O	O
jours	NOM	O	O
,	PUN	O	O
le	DET:ART	O	O
consul	NOM	O	O
britannique	ADJ	O	O
a	VER:pres	O	O
découvert	VER:pper	O	O
que	KON	O	O
les	DET:ART	O	O
protestations	NOM	O	O
de	PRP	O	O
M.	NOM	O	O
	
Mawdsley	NAM	O	B-SENT
contre	PRP	O	O
son	DET:POS	O	O
isolement	NOM	O	O
cellulaire	ADJ	O	O
lui	PRO:PER	O	O
ont	VER:pres	O	O
valu	VER:pper	O	O
l'	DET:ART	O	O
équivalent	NOM	O	O
de	PRP	O	O
trois	NUM	O	O
jours	NOM	O	O
de	PRP	O	O
bastonnade	NOM	O	O
,	PUN	O	O
administrés	VER:pper	O	O
par	PRP	O	O
ses	DET:POS	O	O
geôliers	NOM	O	O
,	PUN	O	O
qui	PRO:REL	O	O
l'	PRO:PER	O	O
ont	VER:pres	O	O
laissé	VER:pper	O	O
avec	PRP	O	O
de	PRP	O	O
graves	ADJ	O	O
blessures	NOM	O	O
au	PRP:det	O	O
visage	NOM	O	O
.	SENT	O	O
	
Nous	PRO:PER	O	B-SENT
débattrons	VER:futu	O	O
ce	PRO:DEM	O	O
soir	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
rencontre	NOM	O	O
Asie	NAM	I-LOC	O
-	PUN	O	O
Europe	NAM	I-LOC	O
,	PUN	O	O
et	KON	O	O
je	PRO:PER	O	O
ne	ADV	O	O
doute	VER:pres	O	O
pas	ADV	O	O
que	KON	O	O
la	DET:ART	O	O
résolution	NOM	O	O
que	PRO:REL	O	O
nous	PRO:PER	O	O
adopterons	VER:futu	O	O
à	PRP	O	O
l'	DET:ART	O	O
issue	NOM	O	O
de	PRP	O	O
ce	PRO:DEM	O	O
débat	NOM	O	O
soulignera	VER:futu	O	O
notre	DET:POS	O	O
engagement	NOM	O	O
en	PRP	O	O
faveur	NOM	O	O
des	PRP:det	O	O
droits	NOM	O	O
de	PRP	O	O
l'	DET:ART	O	O
homme	NOM	O	O
.	SENT	O	O
	
M.	NOM	O	B-SENT
Mawdsley	NAM	I-PER	O
n'	ADV	O	O
est	VER:pres	O	O
pas	ADV	O	O
un	DET:ART	O	O
cas	NOM	O	O
isolé	ADJ	O	O
:	PUN	O	O
des	PRP:det	O	O
millions	NOM	O	O
de	PRP	O	O
personnes	NOM	O	O
en	PRP	O	O
Birmanie	NAM	I-LOC	O
endurent	VER:pres	O	O
des	PRP:det	O	O
mauvais	ADJ	O	O
traitements	NOM	O	O
aux	PRP:det	O	O
mains	NOM	O	O
des	PRP:det	O	O
autorités	NOM	O	O
du	PRP:det	O	O
pays	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
vous	PRO:PER	O	O
demanderai	VER:futu	O	O
donc	ADV	O	O
,	PUN	O	O
à	PRP	O	O
l'	DET:ART	O	O
heure	NOM	O	O
de	PRP	O	O
communiquer	VER:infi	O	O
les	DET:ART	O	O
conclusions	NOM	O	O
finales	ADJ	O	O
de	PRP	O	O
cette	PRO:DEM	O	O
Assemblée	NOM	O	O
,	PUN	O	O
de	PRP	O	O
garder	VER:infi	O	O
à	PRP	O	O
l'	DET:ART	O	O
esprit	NOM	O	O
notre	DET:POS	O	O
inquiétude	NOM	O	O
pour	PRP	O	O
cette	PRO:DEM	O	O
personne	NOM	O	O
,	PUN	O	O
dont	PRO:REL	O	O
le	DET:ART	O	O
sort	NOM	O	O
symbolise	VER:pres	O	O
si	ADV	O	O
bien	ADV	O	O
tout	PRO:IND	O	O
ce	PRO:DEM	O	O
qu'	PRO:REL	O	O
il	PRO:PER	O	O
y	PRO:PER	O	O
a	VER:pres	O	O
de	PRP	O	O
pourri	NOM	O	O
dans	PRP	O	O
ce	PRO:DEM	O	O
pays	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
le	PRO:PER	O	O
ferai	VER:futu	O	O
,	PUN	O	O
naturellement	ADV	O	O
,	PUN	O	O
Monsieur	NOM	O	O
Davies	NAM	I-PER	O
.	SENT	O	O
	
Madame	NOM	O	B-SENT
la	DET:ART	O	O
Présidente	NOM	O	O
,	PUN	O	O
les	DET:ART	O	O
événements	NOM	O	O
racistes	ADJ	O	O
qui	PRO:REL	O	O
ont	VER:pres	O	O
eu	VER:pper	O	O
lieu	NOM	O	O
en	PRP	O	O
Allemagne	NAM	I-LOC	O
depuis	PRP	O	O
la	DET:ART	O	O
dernière	ADJ	O	O
session	NOM	O	O
du	PRP:det	O	O
Parlement	NOM	O	O
m'	PRO:PER	O	O
obligent	VER:pres	O	O
malheureusement	ADV	O	O
à	PRP	O	O
reprendre	VER:infi	O	O
la	DET:ART	O	O
parole	NOM	O	O
.	SENT	O	O
	
Un	DET:ART	O	B-SENT
sous	NOM	O	O
-	PUN	O	O
officier	NOM	O	O
d'	PRP	O	O
état	NOM	O	O
-	PUN	O	O
major	ADJ	O	O
de	PRP	O	O
la	DET:ART	O	O
Bundeswehr	NOM	O	O
,	PUN	O	O
l'	DET:ART	O	O
armée	NOM	O	O
fédérale	ADJ	O	O
,	PUN	O	O
a	VER:pres	O	O
été	VER:pper	O	O
congédié	VER:pper	O	O
pour	PRP	O	O
déclarations	NOM	O	O
racistes	ADJ	O	O
et	KON	O	O
trois	NUM	O	O
agents	NOM	O	O
de	PRP	O	O
police	NOM	O	O
de	PRP	O	O
Cologne	NAM	I-LOC	O
ont	VER:pres	O	O
été	VER:pper	O	O
suspendus	VER:pper	O	O
.	SENT	O	O
	
Ils	PRO:PER	O	B-SENT
avaient	VER:impf	O	O
insulté	VER:pper	O	O
,	PUN	O	O
assommé	VER:pper	O	O
et	KON	O	O
donné	VER:pper	O	O
des	PRP:det	O	O
coups	NOM	O	O
de	PRP	O	O
pied	NOM	O	O
à	PRP	O	O
un	DET:ART	O	O
chauffeur	NOM	O	O
de	PRP	O	O
taxi	NOM	O	O
tunisien	ADJ	O	O
.	SENT	O	O
	
Deux	NUM	O	B-SENT
enfants	NOM	O	O
ont	VER:pres	O	O
été	VER:pper	O	O
légèrement	ADV	O	O
blessés	VER:pper	O	O
lors	ADV	O	O
d'	PRP	O	O
un	DET:ART	O	O
incendie	NOM	O	O
criminel	ADJ	O	O
dans	PRP	O	O
un	DET:ART	O	O
centre	NOM	O	O
de	PRP	O	O
transit	NOM	O	O
à	PRP	O	O
Wuppertal	NAM	I-LOC	O
;	PUN	O	O
	
la	DET:ART	O	B-SENT
maison	NOM	O	O
a	VER:pres	O	O
été	VER:pper	O	O
bombardée	VER:pper	O	O
d'	PRP	O	O
un	DET:ART	O	O
cocktail	NOM	O	O
Molotov	NAM	O	O
.	SENT	O	O
	
On	PRO:PER	O	B-SENT
soupçonne	VER:pres	O	O
un	DET:ART	O	O
mobile	NOM	O	O
raciste	ADJ	O	O
et	KON	O	O
on	PRO:PER	O	O
enquête	VER:pres	O	O
dans	PRP	O	O
ce	PRO:DEM	O	O
sens	NOM	O	O
.	SENT	O	O
	
Des	PRP:det	O	B-SENT
personnes	NOM	O	O
soupçonnées	VER:pper	O	O
d'	PRP	O	O
avoir	VER:infi	O	O
commis	VER:pper	O	O
cet	PRO:DEM	O	O
attentat	NOM	O	O
ont	VER:pres	O	O
déjà	ADV	O	O
été	VER:pper	O	O
arrêtées	VER:pper	O	O
.	SENT	O	O
	
À	PRP	O	B-SENT
Düsseldorf	NAM	I-LOC	O
,	PUN	O	O
quelque	PRO:IND	O	O
20	NUM	O	O
personnes	NOM	O	O
ont	VER:pres	O	O
attaqué	VER:pper	O	O
un	DET:ART	O	O
noir	NOM	O	O
et	KON	O	O
l'	PRO:PER	O	O
ont	VER:pres	O	O
blessé	VER:pper	O	O
.	SENT	O	O
	
Il	PRO:PER	O	B-SENT
s'	PRO:PER	O	O
était	VER:impf	O	O
élevé	VER:pper	O	O
contre	PRP	O	O
des	PRP:det	O	O
grossièretés	NOM	O	O
racistes	ADJ	O	O
et	KON	O	O
a	VER:pres	O	O
été	VER:pper	O	O
roué	VER:pper	O	O
de	PRP	O	O
coups	NOM	O	O
pour	PRP	O	O
cette	PRO:DEM	O	O
raison	NOM	O	O
.	SENT	O	O
	
J'	PRO:PER	O	B-SENT
attire	VER:pres	O	O
de	PRP	O	O
nouveau	ADJ	O	O
votre	DET:POS	O	O
attention	NOM	O	O
sur	PRP	O	O
le	DET:ART	O	O
fait	NOM	O	O
que	PRO:REL	O	O
ces	PRO:DEM	O	O
incidents	NOM	O	O
doivent	VER:pres	O	O
directement	ADV	O	O
être	VER:infi	O	O
mis	VER:pper	O	O
en	PRP	O	O
rapport	NOM	O	O
avec	PRP	O	O
une	DET:ART	O	O
politique	NOM	O	O
raciste	ADJ	O	O
.	SENT	O	O
	
En	PRP	O	B-SENT
conséquence	NOM	O	O
,	PUN	O	O
il	PRO:PER	O	O
ne	ADV	O	O
peut	VER:pres	O	O
plus	ADV	O	O
être	VER:infi	O	O
question	NOM	O	O
de	PRP	O	O
criminaliser	VER:infi	O	O
des	PRP:det	O	O
migrants	NOM	O	O
ou	KON	O	O
des	PRP:det	O	O
personnes	NOM	O	O
d'	PRP	O	O
aspect	NOM	O	O
différent	ADJ	O	O
,	PUN	O	O
mais	KON	O	O
bien	ADV	O	O
de	PRP	O	O
lutter	VER:infi	O	O
contre	PRP	O	O
ces	PRO:DEM	O	O
incidents	NOM	O	O
racistes	ADJ	O	O
!	SENT	O	O
	
Merci	NOM	O	B-SENT
,	PUN	O	O
Madame	NAM	O	O
Schröder	NAM	I-PER	O
.	SENT	O	O
	
Ordre	NOM	O	B-SENT
des	PRP:det	O	O
travaux	NOM	O	O
L'	DET:ART	O	B-SENT
ordre	NOM	O	O
du	PRP:det	O	O
jour	NOM	O	O
appelle	VER:pres	O	O
l'	DET:ART	O	O
examen	NOM	O	O
du	PRP:det	O	O
projet	NOM	O	O
définitif	ADJ	O	O
d'	PRP	O	O
ordre	NOM	O	O
du	PRP:det	O	O
jour	NOM	O	O
tel	PRO:DEM	O	O
qu'	PRO:REL	O	O
il	PRO:PER	O	O
a	VER:pres	O	O
été	VER:pper	O	O
établi	VER:pper	O	O
par	PRP	O	O
la	DET:ART	O	O
Conférence	NAM	O	O
des	PRP:det	O	O
présidents	NOM	O	O
le	DET:ART	O	O
jeudi	NOM	O	O
28	NUM	O	O
septembre	NOM	O	O
,	PUN	O	O
conformément	ADV	O	O
à	PRP	O	O
l'	DET:ART	O	O
article	NOM	O	O
110	NUM	O	O
du	PRP:det	O	O
règlement	NOM	O	O
.	SENT	O	O
	
En	PRP	O	B-SENT
ce	PRO:DEM	O	O
qui	PRO:REL	O	O
concerne	VER:pres	O	O
le	DET:ART	O	O
mardi	NOM	O	O
:	PUN	O	O
	
Le	DET:ART	O	B-SENT
groupe	NOM	O	O
de	PRP	O	O
la	DET:ART	O	O
gauche	ADJ	O	O
unitaire	NOM	O	O
européenne	ADJ	O	O
m'	PRO:PER	O	O
a	VER:pres	O	O
adressé	VER:pper	O	O
une	DET:ART	O	O
demande	NOM	O	O
tendant	VER:ppre	O	O
à	PRP	O	O
inscrire	VER:infi	O	O
des	PRP:det	O	O
déclarations	NOM	O	O
du	PRP:det	O	O
Conseil	NAM	O	O
et	KON	O	O
de	PRP	O	O
la	DET:ART	O	O
Commission	NOM	O	O
sur	PRP	O	O
la	DET:ART	O	O
situation	NOM	O	O
au	PRP:det	O	O
Moyen	NAM	I-LOC	O
-	PUN	O	O
Orient	NAM	I-LOC	O
.	SENT	O	O
	
Si	KON	O	B-SENT
cette	PRO:DEM	O	O
demande	NOM	O	O
était	VER:impf	O	O
retenue	VER:pper	O	O
,	PUN	O	O
les	DET:ART	O	O
déclarations	NOM	O	O
pourraient	VER:cond	O	O
avoir	VER:infi	O	O
lieu	NOM	O	O
de	PRP	O	O
17	NUM	O	O
heures	NOM	O	O
à	PRP	O	O
18	NUM	O	O
heures	NOM	O	O
ce	PRO:DEM	O	O
même	ADJ	O	O
jour	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
vais	VER:pres	O	O
donner	VER:infi	O	O
la	DET:ART	O	O
parole	NOM	O	O
à	PRP	O	O
M.	NOM	O	O
Wurtz	NAM	I-PER	O
pour	KON	O	O
présenter	VER:infi	O	O
la	DET:ART	O	O
demande	NOM	O	O
au	PRP:det	O	O
nom	NOM	O	O
du	PRP:det	O	O
groupe	NOM	O	O
.	SENT	O	O
	
Madame	NOM	O	B-SENT
la	DET:ART	O	O
Présidente	NOM	O	O
,	PUN	O	O
je	PRO:PER	O	O
ne	ADV	O	O
vais	VER:pres	O	O
pas	ADV	O	O
répéter	VER:infi	O	O
ce	PRO:DEM	O	O
que	PRO:REL	O	O
nous	PRO:PER	O	O
avons	VER:pres	O	O
dit	VER:pper	O	O
tout	ADV	O	O
à	PRP	O	O
l'	DET:ART	O	O
heure	NOM	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
fais	VER:pres	O	O
référence	NOM	O	O
à	PRP	O	O
votre	DET:POS	O	O
déclaration	NOM	O	O
,	PUN	O	O
pour	PRP	O	O
les	DET:ART	O	O
raisons	NOM	O	O
que	PRO:REL	O	O
vous	PRO:PER	O	O
avez	VER:pres	O	O
vous	PRO:PER	O	O
-	PUN	O	O
même	ADV	O	O
très	ADV	O	O
bien	ADV	O	O
exposées	VER:pper	O	O
.	SENT	O	O
	
Je	PRO:PER	O	B-SENT
pense	VER:pres	O	O
que	KON	O	O
ce	PRO:DEM	O	O
serait	VER:cond	O	O
très	ADV	O	O
opportun	ADJ	O	O
que	KON	O	O
notre	DET:POS	O	O
Parlement	NOM	O	O
s'	PRO:PER	O	O
exprime	VER:pres	O	O
dans	PRP	O	O
cette	PRO:DEM	O	O
situation	NOM	O	O
,	PUN	O	O
caractérisée	VER:pper	O	O
par	PRP	O	O
ce	PRO:DEM	O	O
que	PRO:REL	O	O
vous	PRO:PER	O	O
avez	VER:pres	O	O
appelé	VER:pper	O	O
vous	PRO:PER	O	O
-	PUN	O	O
même	ADV	O	O
avec	PRP	O	O
raison	NOM	O	O
"	PUN:cit	O	O
la	DET:ART	O	O
provocation	NOM	O	O
de	PRP	O	O
départ	NOM	O	O
"	PUN:cit	O	O
et	KON	O	O
aussi	ADV	O	O
par	PRP	O	O
cette	PRO:DEM	O	O
répression	NOM	O	O
militaire	ADJ	O	O
,	PUN	O	O
d'	PRP	O	O
